symbol,organ_name,com_type_code,icb_level,icb_code,icb_name
NVT,Công ty Cổ phần Bất động sản Du lịch Ninh Vân Bay,CT,4,8633,Bất động sản
NWT,Công ty Cổ phần Vận tải Newway,CT,1,5000,Dịch vụ Tiêu dùng
NWT,Công ty Cổ phần Vận tải Newway,CT,2,5700,Du lịch và Giải trí
NWT,Công ty Cổ phần Vận tải Newway,CT,3,5750,Du lịch & Giải trí
NWT,Công ty Cổ phần Vận tải Newway,CT,4,5759,Vận tải hành khách & Du lịch
NXT,Công ty Cổ phần Sản xuất và Cung ứng vật liệu xây dựng Kon Tum,CT,1,2000,Công nghiệp
NXT,Công ty Cổ phần Sản xuất và Cung ứng vật liệu xây dựng Kon Tum,CT,2,2300,Xây dựng và Vật liệu
NXT,Công ty Cổ phần Sản xuất và Cung ứng vật liệu xây dựng Kon Tum,CT,3,2350,Xây dựng và Vật liệu
NXT,Công ty Cổ phần Sản xuất và Cung ứng vật liệu xây dựng Kon Tum,CT,4,2353,Vật liệu xây dựng & Nội thất
OCB,Ngân hàng Thương mại Cổ phần Phương Đông,NH,1,8301,Ngân hàng
OCB,Ngân hàng Thương mại Cổ phần Phương Đông,NH,2,8300,Ngân hàng
OCB,Ngân hàng Thương mại Cổ phần Phương Đông,NH,3,8350,Ngân hàng
OCB,Ngân hàng Thương mại Cổ phần Phương Đông,NH,4,8355,Ngân hàng
OCH,Công ty Cổ phần One Capital Hospitality,CT,1,3000,Hàng Tiêu dùng
OCH,Công ty Cổ phần One Capital Hospitality,CT,2,3500,Thực phẩm và đồ uống
OCH,Công ty Cổ phần One Capital Hospitality,CT,3,3570,Sản xuất thực phẩm
OCH,Công ty Cổ phần One Capital Hospitality,CT,4,3577,Thực phẩm
ODE,Công ty cổ phần Tập đoàn Truyền thông và Giải trí ODE,CT,1,5000,Dịch vụ Tiêu dùng
ODE,Công ty cổ phần Tập đoàn Truyền thông và Giải trí ODE,CT,2,5500,Truyền thông
ODE,Công ty cổ phần Tập đoàn Truyền thông và Giải trí ODE,CT,3,5550,Truyền thông
ODE,Công ty cổ phần Tập đoàn Truyền thông và Giải trí ODE,CT,4,5553,Giải trí & Truyền thông
OGC,Công ty Cổ phần Tập đoàn Đại Dương,CT,1,8000,Tài chính
OGC,Công ty Cổ phần Tập đoàn Đại Dương,CT,2,8700,Dịch vụ tài chính
OGC,Công ty Cổ phần Tập đoàn Đại Dương,CT,3,8770,Dịch vụ tài chính
OGC,Công ty Cổ phần Tập đoàn Đại Dương,CT,4,8775,Tài chính đặc biệt
OIL,Tổng Công ty Dầu Việt Nam - Công ty Cổ phần,CT,1,0001,Dầu khí
OIL,Tổng Công ty Dầu Việt Nam - Công ty Cổ phần,CT,2,0500,Dầu khí
OIL,Tổng Công ty Dầu Việt Nam - Công ty Cổ phần,CT,3,0530,Sản xuất Dầu khí
OIL,Tổng Công ty Dầu Việt Nam - Công ty Cổ phần,CT,4,0533,Sản xuất và Khai thác dầu khí
ONE,Công ty Cổ phần Công nghệ ONE,CT,1,9000,Công nghệ Thông tin
ONE,Công ty Cổ phần Công nghệ ONE,CT,2,9500,Công nghệ Thông tin
ONE,Công ty Cổ phần Công nghệ ONE,CT,3,9570,Thiết bị và Phần cứng
ONE,Công ty Cổ phần Công nghệ ONE,CT,4,9572,Phần cứng
ONW,Công ty Cổ phần Tập đoàn ONW,CT,1,5000,Dịch vụ Tiêu dùng
ONW,Công ty Cổ phần Tập đoàn ONW,CT,2,5700,Du lịch và Giải trí
ONW,Công ty Cổ phần Tập đoàn ONW,CT,3,5750,Du lịch & Giải trí
ONW,Công ty Cổ phần Tập đoàn ONW,CT,4,5755,Dịch vụ giải trí
OPC,Công ty Cổ phần Dược Phẩm OPC,CT,1,4000,Dược phẩm và Y tế
OPC,Công ty Cổ phần Dược Phẩm OPC,CT,2,4500,Y tế
OPC,Công ty Cổ phần Dược Phẩm OPC,CT,3,4570,Dược phẩm
OPC,Công ty Cổ phần Dược Phẩm OPC,CT,4,4577,Dược phẩm
ORS,Công ty Cổ phần Chứng khoán Tiên Phong,CK,1,8000,Tài chính
ORS,Công ty Cổ phần Chứng khoán Tiên Phong,CK,2,8700,Dịch vụ tài chính
ORS,Công ty Cổ phần Chứng khoán Tiên Phong,CK,3,8770,Dịch vụ tài chính
ORS,Công ty Cổ phần Chứng khoán Tiên Phong,CK,4,8777,Môi giới chứng khoán
PAC,Công ty Cổ phần Pin Ắc quy Miền Nam,CT,1,2000,Công nghiệp
PAC,Công ty Cổ phần Pin Ắc quy Miền Nam,CT,2,2700,Hàng & Dịch vụ Công nghiệp
PAC,Công ty Cổ phần Pin Ắc quy Miền Nam,CT,3,2730,Điện tử & Thiết bị điện
PAC,Công ty Cổ phần Pin Ắc quy Miền Nam,CT,4,2733,Hàng điện & điện tử
PAI,"Công ty Cổ phần Công nghê thông tin, Viễn thông và Tự động hóa Dầu khí",CT,1,6000,Viễn thông
PAI,"Công ty Cổ phần Công nghê thông tin, Viễn thông và Tự động hóa Dầu khí",CT,2,6500,Viễn thông
PAI,"Công ty Cổ phần Công nghê thông tin, Viễn thông và Tự động hóa Dầu khí",CT,3,6530,Viễn thông cố định
PAI,"Công ty Cổ phần Công nghê thông tin, Viễn thông và Tự động hóa Dầu khí",CT,4,6535,Viễn thông cố định
PAN,Công ty Cổ phần Tập đoàn PAN,CT,1,3000,Hàng Tiêu dùng
PAN,Công ty Cổ phần Tập đoàn PAN,CT,2,3500,Thực phẩm và đồ uống
PAN,Công ty Cổ phần Tập đoàn PAN,CT,3,3570,Sản xuất thực phẩm
PAN,Công ty Cổ phần Tập đoàn PAN,CT,4,3577,Thực phẩm
PAP,Công ty Cổ phần Dầu khí đầu tư khai thác Cảng Phước An,CT,1,2000,Công nghiệp
PAP,Công ty Cổ phần Dầu khí đầu tư khai thác Cảng Phước An,CT,2,2700,Hàng & Dịch vụ Công nghiệp
PAP,Công ty Cổ phần Dầu khí đầu tư khai thác Cảng Phước An,CT,3,2770,Vận tải
PAP,Công ty Cổ phần Dầu khí đầu tư khai thác Cảng Phước An,CT,4,2777,"Kho bãi, hậu cần và bảo dưỡng"
PAS,Công ty Cổ phần Quốc tế Phương Anh,CT,1,1000,Nguyên vật liệu
PAS,Công ty Cổ phần Quốc tế Phương Anh,CT,2,1700,Tài nguyên Cơ bản
PAS,Công ty Cổ phần Quốc tế Phương Anh,CT,3,1750,Kim loại
PAS,Công ty Cổ phần Quốc tế Phương Anh,CT,4,1757,Thép và sản phẩm thép
PAT,Công ty Cổ phần Phốt pho Apatit Việt Nam,CT,1,1000,Nguyên vật liệu
PAT,Công ty Cổ phần Phốt pho Apatit Việt Nam,CT,2,1300,Hóa chất
PAT,Công ty Cổ phần Phốt pho Apatit Việt Nam,CT,3,1350,Hóa chất
PAT,Công ty Cổ phần Phốt pho Apatit Việt Nam,CT,4,1357,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác"
PBC,Công ty Cổ phần Dược Phẩm Trung ương 1 - Pharbaco,CT,1,4000,Dược phẩm và Y tế
PBC,Công ty Cổ phần Dược Phẩm Trung ương 1 - Pharbaco,CT,2,4500,Y tế
PBC,Công ty Cổ phần Dược Phẩm Trung ương 1 - Pharbaco,CT,3,4570,Dược phẩm
PBC,Công ty Cổ phần Dược Phẩm Trung ương 1 - Pharbaco,CT,4,4577,Dược phẩm
PBK,Công ty Cổ phần Điện lực Dầu khí Bắc Kạn,CT,1,7000,Tiện ích Cộng đồng
PBK,Công ty Cổ phần Điện lực Dầu khí Bắc Kạn,CT,2,7500,"Điện, nước & xăng dầu khí đốt"
PBK,Công ty Cổ phần Điện lực Dầu khí Bắc Kạn,CT,3,7530,Sản xuất & Phân phối Điện
PBK,Công ty Cổ phần Điện lực Dầu khí Bắc Kạn,CT,4,7535,Sản xuất & Phân phối Điện
PBP,Công ty Cổ phần Bao bì Dầu khí Việt Nam,CT,1,2000,Công nghiệp
PBP,Công ty Cổ phần Bao bì Dầu khí Việt Nam,CT,2,2700,Hàng & Dịch vụ Công nghiệp
PBP,Công ty Cổ phần Bao bì Dầu khí Việt Nam,CT,3,2720,Hàng công nghiệp
PBP,Công ty Cổ phần Bao bì Dầu khí Việt Nam,CT,4,2723,Containers & Đóng gói
PBT,Công ty Cổ Phần Bao bì và Thương mại Dầu khí Bình Sơn,CT,1,2000,Công nghiệp
PBT,Công ty Cổ Phần Bao bì và Thương mại Dầu khí Bình Sơn,CT,2,2700,Hàng & Dịch vụ Công nghiệp
PBT,Công ty Cổ Phần Bao bì và Thương mại Dầu khí Bình Sơn,CT,3,2720,Hàng công nghiệp
PBT,Công ty Cổ Phần Bao bì và Thương mại Dầu khí Bình Sơn,CT,4,2723,Containers & Đóng gói
PC1,Công ty Cổ phần Tập đoàn PC1,CT,1,2000,Công nghiệp
PC1,Công ty Cổ phần Tập đoàn PC1,CT,2,2300,Xây dựng và Vật liệu
PC1,Công ty Cổ phần Tập đoàn PC1,CT,3,2350,Xây dựng và Vật liệu
PC1,Công ty Cổ phần Tập đoàn PC1,CT,4,2357,Xây dựng
PCB,Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,NH,1,8301,Ngân hàng
PCB,Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,NH,2,8300,Ngân hàng
PCB,Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,NH,3,8350,Ngân hàng
PCB,Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,NH,4,8355,Ngân hàng
PCC,Công ty Cổ phần Tập đoàn Xây lắp 1 - Petrolimex,CT,1,2000,Công nghiệp
PCC,Công ty Cổ phần Tập đoàn Xây lắp 1 - Petrolimex,CT,2,2300,Xây dựng và Vật liệu
PCC,Công ty Cổ phần Tập đoàn Xây lắp 1 - Petrolimex,CT,3,2350,Xây dựng và Vật liệu
PCC,Công ty Cổ phần Tập đoàn Xây lắp 1 - Petrolimex,CT,4,2357,Xây dựng
PCE,Công ty Cổ phần Phân bón và hóa chất dầu khí Miền Trung,CT,1,1000,Nguyên vật liệu
PCE,Công ty Cổ phần Phân bón và hóa chất dầu khí Miền Trung,CT,2,1300,Hóa chất
PCE,Công ty Cổ phần Phân bón và hóa chất dầu khí Miền Trung,CT,3,1350,Hóa chất
PCE,Công ty Cổ phần Phân bón và hóa chất dầu khí Miền Trung,CT,4,1357,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác"
PCF,Công ty Cổ phần Cà phê PETEC,CT,1,3000,Hàng Tiêu dùng
PCF,Công ty Cổ phần Cà phê PETEC,CT,2,3500,Thực phẩm và đồ uống
PCF,Công ty Cổ phần Cà phê PETEC,CT,3,3530,Bia và đồ uống
PCF,Công ty Cổ phần Cà phê PETEC,CT,4,3537,Đồ uống & giải khát
PCG,Công ty Cổ phần Đầu tư Phát triển Gas Đô thị,CT,1,7000,Tiện ích Cộng đồng
PCG,Công ty Cổ phần Đầu tư Phát triển Gas Đô thị,CT,2,7500,"Điện, nước & xăng dầu khí đốt"
PCG,Công ty Cổ phần Đầu tư Phát triển Gas Đô thị,CT,3,7570,Nước & Khí đốt
PCG,Công ty Cổ phần Đầu tư Phát triển Gas Đô thị,CT,4,7573,Phân phối xăng dầu & khí đốt
PCH,Công ty Cổ phần Picomat Holding,CT,1,1000,Nguyên vật liệu
PCH,Công ty Cổ phần Picomat Holding,CT,2,1300,Hóa chất
PCH,Công ty Cổ phần Picomat Holding,CT,3,1350,Hóa chất
PCH,Công ty Cổ phần Picomat Holding,CT,4,1353,"Nhựa, cao su & sợi"
PCM,Công ty Cổ phần Vật liệu Xây dựng Bưu điện,CT,1,2000,Công nghiệp
PCM,Công ty Cổ phần Vật liệu Xây dựng Bưu điện,CT,2,2300,Xây dựng và Vật liệu
PCM,Công ty Cổ phần Vật liệu Xây dựng Bưu điện,CT,3,2350,Xây dựng và Vật liệu
PCM,Công ty Cổ phần Vật liệu Xây dựng Bưu điện,CT,4,2353,Vật liệu xây dựng & Nội thất
PCN,Công ty Cổ phần Hóa phẩm dầu khí DMC - Miền Bắc,CT,1,1000,Nguyên vật liệu
PCN,Công ty Cổ phần Hóa phẩm dầu khí DMC - Miền Bắc,CT,2,1300,Hóa chất
PCN,Công ty Cổ phần Hóa phẩm dầu khí DMC - Miền Bắc,CT,3,1350,Hóa chất
PCN,Công ty Cổ phần Hóa phẩm dầu khí DMC - Miền Bắc,CT,4,1357,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác"
PCT,Công ty Cổ phần Vận tải Biển Global Pacific,CT,1,2000,Công nghiệp
PCT,Công ty Cổ phần Vận tải Biển Global Pacific,CT,2,2700,Hàng & Dịch vụ Công nghiệp
PCT,Công ty Cổ phần Vận tải Biển Global Pacific,CT,3,2770,Vận tải
PCT,Công ty Cổ phần Vận tải Biển Global Pacific,CT,4,2779,Dịch vụ vận tải
PDB,Công ty Cổ phần Tập đoàn Đầu tư DIN Capital,CT,1,2000,Công nghiệp
PDB,Công ty Cổ phần Tập đoàn Đầu tư DIN Capital,CT,2,2300,Xây dựng và Vật liệu
PDB,Công ty Cổ phần Tập đoàn Đầu tư DIN Capital,CT,3,2350,Xây dựng và Vật liệu
PDB,Công ty Cổ phần Tập đoàn Đầu tư DIN Capital,CT,4,2353,Vật liệu xây dựng & Nội thất
PDC,Công ty Cổ phần Du lịch Dầu khí Phương Đông,CT,1,5000,Dịch vụ Tiêu dùng
PDC,Công ty Cổ phần Du lịch Dầu khí Phương Đông,CT,2,5700,Du lịch và Giải trí
PDC,Công ty Cổ phần Du lịch Dầu khí Phương Đông,CT,3,5750,Du lịch & Giải trí
PDC,Công ty Cổ phần Du lịch Dầu khí Phương Đông,CT,4,5759,Vận tải hành khách & Du lịch
PDN,Công ty Cổ phần Cảng Đồng Nai,CT,1,2000,Công nghiệp
PDN,Công ty Cổ phần Cảng Đồng Nai,CT,2,2700,Hàng & Dịch vụ Công nghiệp
PDN,Công ty Cổ phần Cảng Đồng Nai,CT,3,2770,Vận tải
PDN,Công ty Cổ phần Cảng Đồng Nai,CT,4,2777,"Kho bãi, hậu cần và bảo dưỡng"
PDR,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,CT,1,8000,Tài chính
PDR,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,CT,2,8600,Bất động sản
PDR,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,CT,3,8630,Bất động sản
PDR,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,CT,4,8633,Bất động sản
PDT,Công ty Cổ phần Thương mại Dầu khí Đồng Tháp,CT,1,7000,Tiện ích Cộng đồng
PDT,Công ty Cổ phần Thương mại Dầu khí Đồng Tháp,CT,2,7500,"Điện, nước & xăng dầu khí đốt"
PDT,Công ty Cổ phần Thương mại Dầu khí Đồng Tháp,CT,3,7570,Nước & Khí đốt
PDT,Công ty Cổ phần Thương mại Dầu khí Đồng Tháp,CT,4,7573,Phân phối xăng dầu & khí đốt
PDV,Công ty Cổ phần Vận tải và Tiếp vận Phương Đông Việt,CT,1,2000,Công nghiệp
PDV,Công ty Cổ phần Vận tải và Tiếp vận Phương Đông Việt,CT,2,2700,Hàng & Dịch vụ Công nghiệp
PDV,Công ty Cổ phần Vận tải và Tiếp vận Phương Đông Việt,CT,3,2770,Vận tải
PDV,Công ty Cổ phần Vận tải và Tiếp vận Phương Đông Việt,CT,4,2773,Vận tải Thủy
PEC,Công ty Cổ phần Cơ khí Điện lực,CT,1,2000,Công nghiệp
PEC,Công ty Cổ phần Cơ khí Điện lực,CT,2,2700,Hàng & Dịch vụ Công nghiệp
PEC,Công ty Cổ phần Cơ khí Điện lực,CT,3,2750,Công nghiệp nặng
PEC,Công ty Cổ phần Cơ khí Điện lực,CT,4,2757,Máy công nghiệp
PEG,Tổng Công ty Thương mại Kỹ thuật và Đầu tư - Công ty Cổ phần,CT,1,7000,Tiện ích Cộng đồng
PEG,Tổng Công ty Thương mại Kỹ thuật và Đầu tư - Công ty Cổ phần,CT,2,7500,"Điện, nước & xăng dầu khí đốt"
PEG,Tổng Công ty Thương mại Kỹ thuật và Đầu tư - Công ty Cổ phần,CT,3,7570,Nước & Khí đốt
PEG,Tổng Công ty Thương mại Kỹ thuật và Đầu tư - Công ty Cổ phần,CT,4,7573,Phân phối xăng dầu & khí đốt
PEN,Công ty Cổ phần Xây lắp III Petrolimex,CT,1,2000,Công nghiệp
PEN,Công ty Cổ phần Xây lắp III Petrolimex,CT,2,2300,Xây dựng và Vật liệu
PEN,Công ty Cổ phần Xây lắp III Petrolimex,CT,3,2350,Xây dựng và Vật liệu
PEN,Công ty Cổ phần Xây lắp III Petrolimex,CT,4,2357,Xây dựng
PEQ,Công ty Cổ phần Thiết bị xăng dầu Petrolimex,CT,1,0001,Dầu khí
PEQ,Công ty Cổ phần Thiết bị xăng dầu Petrolimex,CT,2,0500,Dầu khí
PEQ,Công ty Cổ phần Thiết bị xăng dầu Petrolimex,CT,3,0570,"Thiết bị, Dịch vụ và Phân phối Dầu khí"
PEQ,Công ty Cổ phần Thiết bị xăng dầu Petrolimex,CT,4,0573,Thiết bị và Dịch vụ Dầu khí
PET,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,CT,1,5000,Dịch vụ Tiêu dùng
PET,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,CT,2,5300,Bán lẻ
PET,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,CT,3,5370,Bán lẻ
PET,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,CT,4,5379,Phân phối hàng chuyên dụng
PFL,Công ty Cổ phần Dầu khí Đông Đô,CT,1,2000,Công nghiệp
PFL,Công ty Cổ phần Dầu khí Đông Đô,CT,2,2300,Xây dựng và Vật liệu
PFL,Công ty Cổ phần Dầu khí Đông Đô,CT,3,2350,Xây dựng và Vật liệu
PFL,Công ty Cổ phần Dầu khí Đông Đô,CT,4,2357,Xây dựng
PGB,Ngân hàng Thương mại Cổ phần Thịnh vượng và Phát triển,NH,1,8301,Ngân hàng
PGB,Ngân hàng Thương mại Cổ phần Thịnh vượng và Phát triển,NH,2,8300,Ngân hàng
PGB,Ngân hàng Thương mại Cổ phần Thịnh vượng và Phát triển,NH,3,8350,Ngân hàng
PGB,Ngân hàng Thương mại Cổ phần Thịnh vượng và Phát triển,NH,4,8355,Ngân hàng
PGC,Tổng Công ty Gas Petrolimex - Công ty Cổ phần,CT,1,7000,Tiện ích Cộng đồng
PGC,Tổng Công ty Gas Petrolimex - Công ty Cổ phần,CT,2,7500,"Điện, nước & xăng dầu khí đốt"
PGC,Tổng Công ty Gas Petrolimex - Công ty Cổ phần,CT,3,7570,Nước & Khí đốt
PGC,Tổng Công ty Gas Petrolimex - Công ty Cổ phần,CT,4,7573,Phân phối xăng dầu & khí đốt
PGD,Công ty Cổ phần Phân phối khí thấp áp dầu khí Việt Nam,CT,1,7000,Tiện ích Cộng đồng
PGD,Công ty Cổ phần Phân phối khí thấp áp dầu khí Việt Nam,CT,2,7500,"Điện, nước & xăng dầu khí đốt"
PGD,Công ty Cổ phần Phân phối khí thấp áp dầu khí Việt Nam,CT,3,7570,Nước & Khí đốt
PGD,Công ty Cổ phần Phân phối khí thấp áp dầu khí Việt Nam,CT,4,7573,Phân phối xăng dầu & khí đốt
PGI,Tổng Công ty Cổ phần Bảo hiểm Petrolimex,BH,1,8000,Tài chính
PGI,Tổng Công ty Cổ phần Bảo hiểm Petrolimex,BH,2,8500,Bảo hiểm
PGI,Tổng Công ty Cổ phần Bảo hiểm Petrolimex,BH,3,8530,Bảo hiểm phi nhân thọ
PGI,Tổng Công ty Cổ phần Bảo hiểm Petrolimex,BH,4,8536,Bảo hiểm phi nhân thọ
PGN,Công ty Cổ phần Phụ Gia Nhựa,CT,1,1000,Nguyên vật liệu
PGN,Công ty Cổ phần Phụ Gia Nhựa,CT,2,1300,Hóa chất
PGN,Công ty Cổ phần Phụ Gia Nhựa,CT,3,1350,Hóa chất
PGN,Công ty Cổ phần Phụ Gia Nhựa,CT,4,1353,"Nhựa, cao su & sợi"
PGS,Công ty Cổ phần Kinh doanh Khí Miền Nam,CT,1,7000,Tiện ích Cộng đồng
PGS,Công ty Cổ phần Kinh doanh Khí Miền Nam,CT,2,7500,"Điện, nước & xăng dầu khí đốt"
PGS,Công ty Cổ phần Kinh doanh Khí Miền Nam,CT,3,7570,Nước & Khí đốt
PGS,Công ty Cổ phần Kinh doanh Khí Miền Nam,CT,4,7573,Phân phối xăng dầu & khí đốt
PGT,Công ty Cổ phần PGT Holdings,CT,1,5000,Dịch vụ Tiêu dùng
PGT,Công ty Cổ phần PGT Holdings,CT,2,5700,Du lịch và Giải trí
PGT,Công ty Cổ phần PGT Holdings,CT,3,5750,Du lịch & Giải trí
PGT,Công ty Cổ phần PGT Holdings,CT,4,5759,Vận tải hành khách & Du lịch
PGV,Tổng Công ty Phát điện 3 - Công ty Cổ phần,CT,1,7000,Tiện ích Cộng đồng
PGV,Tổng Công ty Phát điện 3 - Công ty Cổ phần,CT,2,7500,"Điện, nước & xăng dầu khí đốt"
PGV,Tổng Công ty Phát điện 3 - Công ty Cổ phần,CT,3,7530,Sản xuất & Phân phối Điện
PGV,Tổng Công ty Phát điện 3 - Công ty Cổ phần,CT,4,7535,Sản xuất & Phân phối Điện
PHC,Công ty Cổ phần Xây dựng Phục Hưng Holdings,CT,1,2000,Công nghiệp
PHC,Công ty Cổ phần Xây dựng Phục Hưng Holdings,CT,2,2300,Xây dựng và Vật liệu
PHC,Công ty Cổ phần Xây dựng Phục Hưng Holdings,CT,3,2350,Xây dựng và Vật liệu
PHC,Công ty Cổ phần Xây dựng Phục Hưng Holdings,CT,4,2357,Xây dựng
PHH,Công ty Cổ phần Hồng Hà Việt Nam,CT,1,2000,Công nghiệp
PHH,Công ty Cổ phần Hồng Hà Việt Nam,CT,2,2300,Xây dựng và Vật liệu
PHH,Công ty Cổ phần Hồng Hà Việt Nam,CT,3,2350,Xây dựng và Vật liệu
PHH,Công ty Cổ phần Hồng Hà Việt Nam,CT,4,2357,Xây dựng
PHN,Công ty Cổ phần Pin Hà Nội,CT,1,2000,Công nghiệp
PHN,Công ty Cổ phần Pin Hà Nội,CT,2,2700,Hàng & Dịch vụ Công nghiệp
PHN,Công ty Cổ phần Pin Hà Nội,CT,3,2730,Điện tử & Thiết bị điện
PHN,Công ty Cổ phần Pin Hà Nội,CT,4,2733,Hàng điện & điện tử
PHP,Công ty Cổ phần Cảng Hải Phòng,CT,1,2000,Công nghiệp
PHP,Công ty Cổ phần Cảng Hải Phòng,CT,2,2700,Hàng & Dịch vụ Công nghiệp
PHP,Công ty Cổ phần Cảng Hải Phòng,CT,3,2770,Vận tải
