time,rolling_vol_5,credit_growth_mom,cpi_mom,pmi_vn
2018-06-15,-0.954148479861939,0.18406487059671614,0.004398529691496581,-0.19253908016405302
2018-06-18,-0.9422605215668005,0.18406487059671614,0.004398529691496581,-0.19253908016405302
2018-06-19,-0.9444584671190747,0.18406487059671614,0.004398529691496581,-0.19253908016405302
2018-06-20,-0.9434349906737876,0.18406487059671614,0.004398529691496581,-0.19253908016405302
2018-06-21,-0.8880072063246846,0.18406487059671614,0.004398529691496581,-0.19253908016405302
2018-06-22,-0.8041583480392653,0.18406487059671614,0.004398529691496581,-0.19253908016405302
2018-06-25,-0.3542458391420438,0.18406487059671614,0.004398529691496581,-0.19253908016405302
2018-06-26,-0.26218990449146806,0.18406487059671614,0.004398529691496581,-0.19253908016405302
2018-06-27,-0.2880597998352737,0.18406487059671614,0.004398529691496581,-0.19253908016405302
2018-06-28,-0.06027189571956613,0.18406487059671614,0.004398529691496581,-0.19253908016405302
2018-06-29,-0.08008200800947571,0.18406487059671614,0.004398529691496581,-0.19253908016405302
2018-07-02,-0.49515667948465947,-1.0279297403442174,0.004398529691496581,-1.4554488325119344
2018-07-03,-0.429601133071994,-1.0279297403442174,0.004398529691496581,-1.4554488325119344
2018-07-04,-0.429601133071994,-1.0279297403442174,0.004398529691496581,-1.4554488325119344
2018-07-05,-0.5515977570500625,-1.0279297403442174,0.004398529691496581,-1.4554488325119344
2018-07-06,-0.4809211399927856,-1.0279297403442174,0.004398529691496581,-1.4554488325119344
2018-07-09,-0.43868556064329006,-1.0279297403442174,0.004398529691496581,-1.4554488325119344
2018-07-10,-0.44279095666064766,-1.0279297403442174,0.004398529691496581,-1.4554488325119344
2018-07-11,-0.3026421950644828,-1.0279297403442174,0.004398529691496581,-1.4554488325119344
2018-07-12,-0.29961762949096077,-1.0279297403442174,0.004398529691496581,-1.4554488325119344
2018-07-13,-0.34389621625453554,-1.0279297403442174,0.004398529691496581,-1.4554488325119344
2018-07-16,-0.4589289546287646,-1.0279297403442174,0.004398529691496581,-1.4554488325119344
2018-07-17,-0.45019982519911483,-1.0279297403442174,0.004398529691496581,-1.4554488325119344
2018-07-18,-0.7907365163207408,-1.0279297403442174,0.004398529691496581,-1.4554488325119344
2018-07-19,-0.8876906421968496,-1.0279297403442174,0.004398529691496581,-1.4554488325119344
2018-07-20,-0.8832129516088171,-1.0279297403442174,0.004398529691496581,-1.4554488325119344
2018-07-23,-0.8803347381645537,-1.0279297403442174,0.004398529691496581,-1.4554488325119344
2018-07-24,-0.8447543994017808,-1.0279297403442174,0.004398529691496581,-1.4554488325119344
2018-07-25,-0.5798921305008085,-1.0279297403442174,0.004398529691496581,-1.4554488325119344
2018-07-26,-0.6217727253756851,-1.0279297403442174,0.004398529691496581,-1.4554488325119344
2018-07-27,-0.40130557930682087,-1.0279297403442174,0.004398529691496581,-1.4554488325119344
2018-07-30,-0.29257768117929017,-1.0279297403442174,0.004398529691496581,-1.4554488325119344
2018-07-31,-0.28960929789300977,-1.0279297403442174,0.004398529691496581,-1.4554488325119344
2018-08-01,-0.6510611815434606,-0.12496828643376641,0.004398529691685778,-0.8917446809154973
2018-08-02,-0.5017447856924624,-0.12496828643376641,0.004398529691685778,-0.8917446809154973
2018-08-03,-0.6172327991223474,-0.12496828643376641,0.004398529691685778,-0.8917446809154973
2018-08-06,-0.9680131611282577,-0.12496828643376641,0.004398529691685778,-0.8917446809154973
2018-08-07,-0.9895912781312741,-0.12496828643376641,0.004398529691685778,-0.8917446809154973
2018-08-08,-1.0395096790656366,-0.12496828643376641,0.004398529691685778,-0.8917446809154973
