time,market_regime,market_regime_label,prob_market_0,prob_market_1,prob_market_2
2017-07-04,1,Bear,1.349117581898283e-54,1.0,0.0
2017-07-05,1,Bear,2.5151191469916623e-54,1.0,0.0
2017-07-06,1,Bear,2.84722684631088e-54,1.0,0.0
2017-07-07,1,Bear,2.9424144482650487e-54,1.0,0.0
2017-07-10,1,Bear,3.0357340267760774e-54,1.0,0.0
2017-07-11,1,Bear,3.5700487766161867e-54,1.0,0.0
2017-07-12,1,Bear,2.203747521144404e-54,1.0,0.0
2017-07-13,1,Bear,7.56414779288579e-54,1.0,0.0
2017-07-14,1,Bear,8.03602419626121e-54,1.0,0.0
2017-07-17,1,Bear,7.770375787506048e-54,1.0,0.0
2017-07-18,1,Bear,8.543512262635908e-54,1.0,0.0
2017-07-19,1,Bear,1.1158594363756232e-53,1.0,0.0
